58.000, 1.514, 1.744, 1.480, 1.606
58.000, 1.520, 1.767, 1.526, 1.623
58.000, 1.520, 1.749, 1.526, 1.606
58.000, 1.514, 1.761, 1.594, 1.589
58.000, 1.503, 1.755, 1.434, 1.606
58.000, 1.520, 1.767, 1.514, 1.652
58.000, 1.497, 1.755, 1.468, 1.606
58.000, 1.543, 1.755, 1.468, 1.606
58.000, 1.497, 1.755, 1.491, 1.577
58.000, 1.514, 1.755, 1.480, 1.617
58.000, 1.468, 1.749, 1.480, 1.600
58.000, 1.503, 1.749, 1.388, 1.583
58.000, 1.514, 1.755, 1.468, 1.572
58.000, 1.503, 1.744, 1.514, 1.583
58.000, 1.508, 1.761, 1.497, 1.594
58.000, 1.526, 1.749, 1.491, 1.589
60.000, 1.520, 1.761, 1.503, 1.594
60.000, 1.594, 1.824, 1.537, 1.663
60.000, 1.577, 1.801, 1.549, 1.640
60.000, 1.566, 1.824, 1.468, 1.635
60.000, 1.583, 1.824, 1.480, 1.675
60.000, 1.583, 1.824, 1.572, 1.606
60.000, 1.577, 1.824, 1.566, 1.675
60.000, 1.572, 1.818, 1.549, 1.652
60.000, 1.560, 1.824, 1.560, 1.675
60.000, 1.572, 1.824, 1.560, 1.640
60.000, 1.560, 1.824, 1.549, 1.663
60.000, 1.566, 1.824, 1.577, 1.663
60.000, 1.577, 1.824, 1.583, 1.658
60.000, 1.566, 1.824, 1.560, 1.652
60.000, 1.560, 1.801, 1.549, 1.652
60.000, 1.589, 1.812, 1.612, 1.675
60.000, 1.589, 1.812, 1.583, 1.675
60.000, 1.594, 1.818, 1.514, 1.652
60.000, 1.583, 1.824, 1.629, 1.681
60.000, 1.749, 1.824, 1.635, 1.669
62.000, 1.577, 1.824, 1.549, 1.617
62.000, 1.652, 1.893, 1.549, 1.749
62.000, 1.635, 1.893, 1.543, 1.744
62.000, 1.635, 1.899, 1.577, 1.761
62.000, 1.635, 1.893, 1.583, 1.744
62.000, 1.640, 1.893, 1.623, 1.686
62.000, 1.652, 1.847, 1.600, 1.698
62.000, 1.629, 1.893, 1.617, 1.744
62.000, 1.617, 1.881, 1.617, 1.732
62.000, 1.635, 1.893, 1.629, 1.732
62.000, 1.640, 1.893, 1.635, 1.726
62.000, 1.617, 2.076, 1.652, 1.726
62.000, 1.646, 1.870, 1.617, 1.732
62.000, 1.681, 1.881, 1.675, 1.738
62.000, 1.652, 1.876, 1.606, 1.738
62.000, 1.629, 1.899, 1.572, 1.686
62.000, 1.640, 1.899, 1.646, 1.675
62.000, 1.629, 1.835, 1.549, 1.778
62.000, 1.629, 1.893, 1.606, 1.835
62.000, 1.640, 1.881, 1.583, 1.698
64.000, 1.629, 1.887, 1.600, 1.755
64.000, 1.686, 1.962, 1.675, 1.801
64.000, 1.686, 1.962, 1.669, 1.812
64.000, 1.698, 1.962, 1.686, 1.801
64.000, 1.698, 1.962, 1.681, 1.801
64.000, 1.698, 1.927, 1.692, 1.790
64.000, 1.703, 1.939, 1.675, 1.795
64.000, 1.681, 1.962, 1.669, 1.784
64.000, 1.692, 1.962, 1.709, 1.807
64.000, 1.709, 1.950, 1.744, 1.807
64.000, 1.709, 1.927, 1.755, 1.812
64.000, 1.709, 1.950, 1.698, 1.790
64.000, 1.709, 1.950, 1.640, 1.812
64.000, 1.703, 1.962, 1.675, 1.698
64.000, 1.698, 1.967, 1.669, 1.744
64.000, 1.703, 1.956, 1.675, 1.749
64.000, 1.709, 1.950, 1.663, 1.755
64.000, 1.686, 1.950, 1.686, 1.795
64.000, 1.686, 1.950, 1.686, 1.795
64.000, 1.681, 1.944, 1.686, 1.790
66.000, 1.692, 1.927, 1.681, 1.778
66.000, 1.749, 2.019, 1.749, 1.853
66.000, 1.755, 2.019, 1.755, 1.858
66.000, 1.749, 2.019, 1.738, 1.853
66.000, 1.761, 2.013, 1.635, 1.835
66.000, 1.778, 2.019, 1.767, 1.858
66.000, 1.772, 2.019, 1.801, 1.864
66.000, 1.772, 2.013, 1.732, 1.847
66.000, 1.761, 2.019, 1.732, 1.847
66.000, 1.772, 2.025, 1.795, 1.853
66.000, 1.767, 2.019, 1.675, 1.853
66.000, 1.772, 2.019, 1.732, 1.812
66.000, 1.755, 2.019, 1.744, 1.858
66.000, 1.744, 2.019, 1.744, 1.847
66.000, 1.744, 2.019, 1.744, 1.858
66.000, 1.761, 2.019, 1.784, 1.847
66.000, 1.772, 2.019, 1.755, 1.847
66.000, 1.767, 2.008, 1.635, 1.835
66.000, 1.767, 2.008, 1.703, 1.858
66.000, 1.767, 2.019, 1.761, 1.795
68.000, 1.755, 2.019, 1.744, 1.812
68.000, 1.812, 2.076, 1.790, 1.973
68.000, 1.812, 2.076, 1.812, 1.921
68.000, 1.807, 2.082, 1.801, 1.904
68.000, 1.801, 2.076, 1.801, 1.916
68.000, 1.824, 2.088, 1.812, 1.956
68.000, 1.835, 2.082, 1.801, 1.916
68.000, 1.853, 2.076, 1.801, 1.921
68.000, 1.824, 2.094, 1.835, 1.927
68.000, 1.818, 2.088, 1.778, 1.881
68.000, 1.812, 2.076, 1.801, 1.973
68.000, 1.812, 2.088, 1.801, 1.939
68.000, 1.812, 2.076, 1.807, 1.927
68.000, 1.818, 2.099, 1.801, 1.916
68.000, 1.830, 2.082, 1.812, 1.916
68.000, 1.812, 2.053, 1.807, 1.916
68.000, 1.801, 2.076, 1.835, 1.916
68.000, 1.784, 2.076, 1.847, 1.962
68.000, 1.824, 2.071, 1.835, 1.904
68.000, 1.824, 2.088, 1.870, 1.933
70.000, 1.824, 2.076, 1.847, 1.939
70.000, 1.881, 2.134, 1.916, 2.008
70.000, 1.887, 2.168, 1.812, 1.950
70.000, 1.899, 2.151, 1.881, 2.031
70.000, 1.893, 2.145, 1.835, 2.048
70.000, 1.881, 2.151, 1.709, 2.013
70.000, 1.893, 2.145, 1.899, 1.927
70.000, 1.887, 2.145, 1.893, 1.973
70.000, 1.887, 2.157, 1.835, 1.973
70.000, 1.887, 2.157, 1.812, 1.956
70.000, 1.887, 2.145, 1.801, 1.973
70.000, 1.921, 2.145, 1.807, 1.973
70.000, 1.881, 2.168, 1.876, 2.008
70.000, 1.858, 2.140, 1.881, 1.979
70.000, 1.858, 2.145, 1.881, 1.979
70.000, 1.870, 2.140, 1.881, 1.985
70.000, 1.835, 2.122, 1.847, 1.985
70.000, 1.876, 2.145, 1.899, 1.962
70.000, 1.887, 2.140, 1.870, 1.973
70.000, 1.893, 2.145, 1.893, 1.973
72.000, 1.927, 2.151, 1.881, 1.967
72.000, 1.962, 2.214, 1.944, 2.048
72.000, 1.967, 2.214, 1.904, 2.065
72.000, 1.944, 2.214, 2.002, 2.065
72.000, 1.950, 2.203, 1.835, 2.088
72.000, 1.950, 2.214, 1.962, 2.008
72.000, 1.939, 2.214, 1.916, 2.065
72.000, 1.927, 2.214, 1.916, 2.031
72.000, 1.973, 2.214, 1.944, 2.065
72.000, 1.916, 2.214, 1.893, 2.031
72.000, 1.927, 2.203, 1.933, 2.036
72.000, 1.944, 2.203, 1.893, 2.042
72.000, 1.944, 2.203, 1.939, 2.036
72.000, 1.939, 2.191, 1.927, 2.053
72.000, 1.950, 2.203, 1.893, 1.916
72.000, 1.950, 2.214, 1.910, 2.048
72.000, 1.944, 2.220, 1.881, 2.031
72.000, 1.939, 2.214, 1.939, 2.053
72.000, 1.944, 2.214, 1.962, 2.008
72.000, 1.944, 2.214, 1.858, 2.042
74.000, 1.933, 2.203, 1.939, 2.031
74.000, 1.990, 2.271, 2.008, 2.140
74.000, 2.019, 2.271, 2.008, 2.122
74.000, 1.990, 2.271, 2.019, 2.111
74.000, 1.973, 2.168, 1.990, 2.122
74.000, 1.996, 2.260, 2.019, 2.088
74.000, 1.996, 2.271, 2.059, 2.094
74.000, 2.008, 2.283, 2.002, 2.134
74.000, 2.019, 2.294, 1.985, 2.099
74.000, 2.013, 2.283, 1.973, 2.134
74.000, 1.996, 2.283, 1.990, 2.099
74.000, 2.008, 2.271, 1.916, 2.111
74.000, 2.008, 2.266, 1.985, 2.088
74.000, 2.002, 2.271, 1.939, 2.099
74.000, 1.979, 2.271, 2.008, 2.099
74.000, 1.979, 2.249, 2.008, 2.099
74.000, 1.990, 2.271, 1.985, 2.099
74.000, 2.008, 2.271, 1.973, 2.099
74.000, 2.002, 2.260, 2.157, 2.099
74.000, 1.996, 2.271, 1.950, 2.111
76.000, 2.271, 2.283, 1.996, 2.088
76.000, 2.065, 2.340, 2.042, 2.145
76.000, 2.065, 2.335, 2.031, 2.220
76.000, 2.065, 2.340, 2.031, 2.140
76.000, 2.053, 2.340, 2.053, 2.162
76.000, 2.053, 2.329, 2.053, 2.214
76.000, 2.053, 2.335, 2.031, 2.162
76.000, 2.042, 2.335, 2.053, 2.145
76.000, 2.036, 2.340, 2.048, 2.180
76.000, 2.065, 2.323, 2.042, 2.203
76.000, 2.065, 2.076, 2.088, 2.145
76.000, 2.071, 2.329, 2.036, 2.168
76.000, 2.065, 2.317, 1.962, 2.191
76.000, 2.053, 2.340, 2.099, 2.145
76.000, 2.048, 2.335, 1.962, 2.191
76.000, 2.065, 2.352, 2.071, 2.111
76.000, 2.048, 2.329, 2.071, 2.203
76.000, 2.048, 2.323, 2.071, 2.157
76.000, 2.042, 2.352, 2.036, 2.174
76.000, 2.065, 2.340, 1.996, 2.157
78.000, 2.059, 2.306, 1.950, 2.174
78.000, 2.134, 2.386, 2.134, 2.226
78.000, 2.111, 2.386, 2.145, 2.237
78.000, 2.128, 2.398, 2.053, 2.237
78.000, 2.122, 2.392, 2.111, 2.214
78.000, 2.122, 2.386, 2.099, 2.226
78.000, 2.117, 2.392, 2.053, 2.214
78.000, 2.226, 2.398, 2.180, 2.249
78.000, 2.128, 2.386, 2.008, 2.203
78.000, 2.122, 2.386, 2.019, 2.271
78.000, 2.117, 2.392, 2.036, 2.214
78.000, 2.122, 2.358, 2.031, 2.226
78.000, 2.122, 2.386, 2.111, 2.180
78.000, 2.122, 2.375, 2.076, 2.214
78.000, 2.151, 2.392, 2.117, 2.191
78.000, 2.099, 2.386, 2.082, 2.226
78.000, 2.094, 2.386, 2.122, 2.220
78.000, 2.134, 2.386, 2.157, 2.226
78.000, 2.122, 2.375, 2.122, 2.226
78.000, 2.117, 2.386, 2.157, 2.214
80.000, 2.117, 2.398, 2.203, 2.231
80.000, 2.185, 2.449, 2.099, 2.294
80.000, 2.168, 2.467, 2.260, 2.260
80.000, 2.168, 2.461, 2.208, 2.226
80.000, 2.191, 2.467, 2.128, 2.283
80.000, 2.174, 2.455, 2.111, 2.329
80.000, 2.168, 2.455, 2.180, 2.294
80.000, 2.174, 2.426, 2.094, 2.283
80.000, 2.168, 2.455, 2.203, 2.266
80.000, 2.168, 2.444, 2.157, 2.260
80.000, 2.145, 2.444, 2.157, 2.294
80.000, 2.151, 2.444, 2.180, 2.271
80.000, 2.151, 2.455, 2.185, 2.266
80.000, 2.185, 2.449, 2.122, 2.329
80.000, 2.157, 2.444, 2.145, 2.294
80.000, 2.145, 2.444, 2.203, 2.294
80.000, 2.162, 2.455, 2.174, 2.271
80.000, 2.180, 2.375, 2.260, 2.317
80.000, 2.168, 2.444, 2.168, 2.294
80.000, 2.180, 2.438, 2.214, 2.266
82.000, 2.180, 2.444, 2.128, 2.271
82.000, 2.220, 2.512, 2.266, 2.386
82.000, 2.208, 2.512, 2.271, 2.375
82.000, 2.231, 2.512, 2.266, 2.329
82.000, 2.231, 2.512, 2.249, 2.386
82.000, 2.226, 2.507, 2.226, 2.306
82.000, 2.226, 2.512, 2.260, 2.317
82.000, 2.226, 2.512, 2.260, 2.329
82.000, 2.220, 2.507, 2.226, 2.386
82.000, 2.243, 2.501, 2.203, 2.352
82.000, 2.226, 2.518, 2.260, 2.340
82.000, 2.226, 2.512, 2.214, 2.340
82.000, 2.237, 2.398, 2.185, 2.306
82.000, 2.220, 2.512, 2.203, 2.317
82.000, 2.231, 2.512, 2.283, 2.283
82.000, 2.226, 2.512, 2.260, 2.283
82.000, 2.231, 2.495, 2.168, 2.369
82.000, 2.237, 2.489, 2.180, 2.329
82.000, 2.231, 2.512, 2.145, 2.340
82.000, 2.226, 2.501, 2.203, 2.363
84.000, 2.226, 2.512, 2.254, 2.363
84.000, 2.271, 2.581, 2.329, 2.392
84.000, 2.283, 2.564, 2.260, 2.403
84.000, 2.294, 2.576, 2.306, 2.403
84.000, 2.283, 2.564, 2.249, 2.426
84.000, 2.283, 2.564, 2.277, 2.386
84.000, 2.277, 2.558, 2.271, 2.432
84.000, 2.277, 2.558, 2.294, 2.489
84.000, 2.266, 2.558, 2.306, 2.398
84.000, 2.277, 2.570, 2.266, 2.398
84.000, 2.277, 2.581, 2.271, 2.398
84.000, 2.271, 2.570, 2.300, 2.369
84.000, 2.277, 2.581, 2.329, 2.444
84.000, 2.312, 2.564, 2.283, 2.392
84.000, 2.277, 2.587, 2.346, 2.415
84.000, 2.283, 2.558, 2.191, 2.421
84.000, 2.306, 2.564, 2.340, 2.375
84.000, 2.294, 2.564, 2.237, 2.375
84.000, 2.271, 2.576, 2.306, 2.432
84.000, 2.283, 2.558, 2.237, 2.392
86.000, 2.289, 2.558, 2.237, 2.398
86.000, 2.335, 2.633, 2.386, 2.426
86.000, 2.340, 2.616, 2.375, 2.449
86.000, 2.352, 2.593, 2.335, 2.478
86.000, 2.386, 2.627, 2.358, 2.455
86.000, 2.358, 2.627, 2.329, 2.461
86.000, 2.306, 2.627, 2.329, 2.489
86.000, 2.335, 2.621, 2.300, 2.478
86.000, 2.329, 2.633, 2.306, 2.455
86.000, 2.352, 2.616, 2.340, 2.495
86.000, 2.352, 2.616, 2.249, 2.432
86.000, 2.335, 2.627, 2.306, 2.518
86.000, 2.335, 2.616, 2.243, 2.489
86.000, 2.340, 2.621, 2.455, 2.432
86.000, 2.335, 2.627, 2.317, 2.478
86.000, 2.340, 2.616, 2.329, 2.489
86.000, 2.335, 2.616, 2.306, 2.495
86.000, 2.323, 2.616, 2.271, 2.495
86.000, 2.340, 2.616, 2.340, 2.467
86.000, 2.329, 2.610, 2.289, 2.507
88.000, 2.346, 2.604, 2.134, 2.489
88.000, 2.403, 2.673, 2.386, 2.558
88.000, 2.375, 2.708, 2.409, 2.507
88.000, 2.369, 2.685, 2.352, 2.581
88.000, 2.289, 2.685, 2.375, 2.564
88.000, 2.392, 2.673, 2.438, 2.489
88.000, 2.392, 2.685, 2.363, 2.535
88.000, 2.415, 2.685, 2.426, 2.512
88.000, 2.398, 2.685, 2.421, 2.535
88.000, 2.409, 2.719, 2.409, 2.576
88.000, 2.386, 2.685, 2.375, 2.576
88.000, 2.398, 2.679, 2.300, 2.576
88.000, 2.386, 2.679, 2.507, 2.524
88.000, 2.426, 2.685, 2.444, 2.449
88.000, 2.363, 2.679, 2.432, 2.444
88.000, 2.386, 2.673, 2.335, 2.535
88.000, 2.392, 2.679, 2.386, 2.489
88.000, 2.375, 2.685, 2.432, 2.455
88.000, 2.392, 2.719, 2.323, 2.535
88.000, 2.375, 2.673, 2.432, 2.489
90.000, 2.369, 2.679, 2.444, 2.455
90.000, 2.444, 2.742, 2.478, 2.558
90.000, 2.444, 2.742, 2.432, 2.581
90.000, 2.455, 2.725, 2.375, 2.581
90.000, 2.438, 2.650, 2.524, 2.535
90.000, 2.449, 2.753, 2.363, 2.598
90.000, 2.449, 2.719, 2.375, 2.604
90.000, 2.438, 2.742, 2.489, 2.530
90.000, 2.438, 2.730, 2.467, 2.547
90.000, 2.421, 2.742, 2.478, 2.530
90.000, 2.449, 2.753, 2.484, 2.558
90.000, 2.432, 2.725, 2.478, 2.535
90.000, 2.449, 2.730, 2.530, 2.547
90.000, 2.444, 2.725, 2.409, 2.501
90.000, 2.438, 2.708, 2.409, 2.633
90.000, 2.467, 2.742, 2.478, 2.512
90.000, 2.432, 2.730, 2.489, 2.512
90.000, 2.432, 2.742, 2.444, 2.621
90.000, 2.432, 2.742, 2.478, 2.501
90.000, 2.438, 2.742, 2.489, 2.512
92.000, 2.432, 2.667, 2.489, 2.512
92.000, 2.501, 2.782, 2.489, 2.650
92.000, 2.501, 2.788, 2.432, 2.673
92.000, 2.501, 2.788, 2.484, 2.633
92.000, 2.501, 2.478, 2.495, 2.639
92.000, 2.484, 2.788, 2.512, 2.616
92.000, 2.484, 2.799, 2.518, 2.633
92.000, 2.736, 2.776, 2.524, 2.593
92.000, 2.484, 2.788, 2.467, 2.627
92.000, 2.472, 2.788, 2.444, 2.662
92.000, 2.472, 2.776, 2.467, 2.616
92.000, 2.484, 2.788, 2.438, 2.639
92.000, 2.489, 2.794, 2.455, 2.696
92.000, 2.478, 2.788, 2.426, 2.627
92.000, 2.489, 2.782, 2.444, 2.593
92.000, 2.484, 2.776, 2.421, 2.616
92.000, 2.501, 2.776, 2.398, 2.667
92.000, 2.489, 2.788, 2.524, 2.558
92.000, 2.489, 2.799, 2.512, 2.581
92.000, 2.489, 2.811, 2.553, 2.558
94.000, 2.489, 2.776, 2.512, 2.604
94.000, 2.541, 2.845, 2.535, 2.673
94.000, 2.553, 2.834, 2.478, 2.719
94.000, 2.547, 2.828, 2.524, 2.696
94.000, 2.518, 2.839, 2.610, 2.650
94.000, 2.541, 2.839, 2.547, 2.667
94.000, 2.553, 2.834, 2.512, 2.696
94.000, 2.535, 2.839, 2.524, 2.719
94.000, 2.553, 2.834, 2.467, 2.708
94.000, 2.541, 2.845, 2.593, 2.616
94.000, 2.541, 2.799, 2.598, 2.656
94.000, 2.512, 2.845, 2.610, 2.633
94.000, 2.312, 2.845, 2.547, 2.673
94.000, 2.547, 2.845, 2.541, 2.650
94.000, 2.524, 2.828, 2.581, 2.639
94.000, 2.541, 2.834, 2.535, 2.662
94.000, 2.535, 2.805, 2.512, 2.685
94.000, 2.530, 2.719, 2.489, 2.685
94.000, 2.524, 2.811, 2.564, 2.627
94.000, 2.535, 2.834, 2.593, 2.650
96.000, 2.518, 2.834, 2.512, 2.696
96.000, 2.576, 2.903, 2.581, 2.753
96.000, 2.610, 2.891, 2.570, 2.891
96.000, 2.593, 2.914, 2.587, 2.708
96.000, 2.593, 2.903, 2.650, 2.673
96.000, 2.593, 2.885, 2.512, 2.753
96.000, 2.593, 2.891, 2.524, 2.753
96.000, 2.587, 2.903, 2.621, 2.719
96.000, 2.593, 2.885, 2.547, 2.742
96.000, 2.581, 2.897, 2.644, 2.685
96.000, 2.587, 2.891, 2.535, 2.753
96.000, 2.587, 2.937, 2.639, 2.685
96.000, 2.593, 2.891, 2.650, 2.662
96.000, 2.547, 2.903, 2.644, 2.708
96.000, 2.598, 2.880, 2.627, 2.685
96.000, 2.587, 2.897, 2.650, 2.708
96.000, 2.593, 2.885, 2.633, 2.708
96.000, 2.610, 2.868, 2.570, 2.708
96.000, 2.587, 2.874, 2.501, 2.719
96.000, 2.581, 2.891, 2.627, 2.719
98.000, 2.593, 2.880, 2.593, 2.685
98.000, 2.725, 3.040, 2.708, 2.839
98.000, 2.719, 3.052, 2.742, 2.834
98.000, 2.702, 3.040, 2.587, 2.868
98.000, 2.725, 3.017, 2.587, 2.880
98.000, 2.713, 3.029, 2.639, 2.914
98.000, 2.713, 3.040, 2.776, 2.811
98.000, 2.719, 3.017, 2.696, 2.845
98.000, 2.713, 3.035, 2.776, 2.811
98.000, 2.690, 3.029, 2.679, 2.885
98.000, 2.708, 3.017, 2.771, 2.817
98.000, 2.702, 3.017, 2.639, 2.891
98.000, 2.713, 3.017, 2.719, 2.834
98.000, 2.708, 3.017, 2.708, 2.851
98.000, 2.702, 3.029, 2.788, 2.822
98.000, 2.644, 3.029, 2.690, 2.857
98.000, 2.696, 3.035, 2.673, 2.880
98.000, 2.690, 3.035, 2.696, 2.903
98.000, 2.702, 3.017, 2.616, 2.891
98.000, 2.708, 3.029, 2.765, 2.811
100.000, 2.708, 3.017, 2.708, 2.811
100.000, 2.730, 2.994, 2.708, 2.851
100.000, 2.708, 3.057, 2.685, 2.891
100.000, 2.730, 3.063, 2.753, 2.880
100.000, 2.725, 3.063, 2.730, 2.828
100.000, 2.725, 3.046, 2.771, 2.822
100.000, 2.719, 3.040, 2.776, 2.834
100.000, 2.725, 3.035, 2.719, 2.857
100.000, 2.495, 3.017, 2.730, 2.851
100.000, 2.719, 3.035, 2.771, 2.817
100.000, 2.702, 3.040, 2.776, 2.811
100.000, 2.725, 3.029, 2.673, 2.862
100.000, 2.736, 3.029, 2.621, 2.903
100.000, 2.719, 3.029, 2.627, 2.903
100.000, 2.702, 3.052, 2.765, 2.834
100.000, 2.708, 3.040, 2.725, 2.857
100.000, 2.702, 3.040, 2.730, 2.851
100.000, 2.725, 3.029, 2.690, 2.845
100.000, 2.725, 3.029, 2.667, 2.880
